timestamp,imu_id,accel_x,accel_y,accel_z,roll,pitch,yaw
2.6,5,1.034,-0.194,-0.225,-158.8,-74.2,139.4
2.634,1,0.144,-1.022,0.197,-77.7,-7.2,-13.5
2.634,2,0.127,1.025,0.124,84.7,-12.2,12.5
2.634,3,1.023,0.003,0.085,-6.9,-79.9,-38.3
2.634,4,1.054,0.011,-0.152,140.3,-83.4,114.6
2.634,5,0.972,-0.293,-0.19,-153.8,-74.9,132.3
2.668,1,0.176,-1.011,0.186,-78.3,-7.2,-19.3
2.668,2,0.126,0.991,0.133,84.9,-11.2,7.0
2.668,3,1.028,0.018,0.152,-2.7,-80.6,-46.6
2.668,4,1.077,0.011,-0.128,140.1,-82.9,113.6
2.668,5,1.022,-0.09,-0.161,-152.4,-76.1,130.4
2.702,1,0.241,-0.968,0.153,-78.8,-7.7,-23.6
2.702,2,0.118,0.994,0.164,84.6,-10.3,3.3
2.702,3,1.042,-0.026,0.16,-1.0,-80.8,-51.4
2.702,4,1.021,-0.03,-0.052,138.9,-83.1,112.3
2.702,5,1.028,-0.162,-0.097,-149.9,-77.8,126.8
2.737,1,0.266,-0.964,0.149,-79.3,-8.2,-27.6
2.737,2,0.087,0.993,0.173,84.1,-9.6,-0.1
2.737,3,1.024,-0.033,0.158,-0.8,-81.1,-55.4
2.737,4,0.915,0.019,-0.148,144.1,-83.1,104.2
2.737,5,1.013,-0.08,-0.065,-147.4,-79.1,123.5
2.771,1,0.335,-0.955,0.127,-80.2,-9.5,-31.5
2.771,2,0.081,0.965,0.162,83.6,-8.9,-4.3
2.771,3,0.98,0.033,0.188,1.6,-81.1,-60.6
2.771,4,0.928,0.055,-0.452,152.2,-82.0,85.5
2.771,5,1.015,-0.088,-0.063,-144.5,-80.4,119.8
2.805,1,0.327,-0.94,0.146,-80.6,-10.6,-35.5
2.805,2,0.04,0.977,0.164,83.2,-8.4,-7.4
2.805,3,1.018,0.079,0.217,6.4,-80.8,-70.6
2.805,4,0.96,-0.181,-0.303,170.7,-79.8,62.4
2.805,5,1.015,-0.118,-0.088,-141.4,-80.9,116.5
2.839,1,0.266,-0.945,0.178,-80.6,-11.2,-40.0
