
IMU Data Stream (50Hz)

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
   11.691 | 2  |    0.766   -0.301   -0.493 |   -148.2    -53.0   -160.6
   11.691 | 3  |    0.995   -0.066    0.197 |     -8.5    -76.6   -155.2
   11.691 | 4  |    0.998   -0.019    0.014 |   -121.4    -84.6    -74.4
   11.691 | 5  |    0.999   -0.144   -0.189 |   -149.1    -75.2     -4.7
   11.725 | 1  |    1.029   -0.021    0.293 |     -6.7    -73.1     11.0
   11.725 | 2  |    0.820   -0.317   -0.618 |   -148.6    -52.6   -159.8
   11.725 | 3  |    0.999   -0.022    0.220 |     -8.5    -76.6   -155.3
   11.725 | 4  |    1.001   -0.027   -0.025 |   -108.8    -84.7    -86.0
   11.725 | 5  |    0.995   -0.169   -0.156 |   -147.1    -75.4     -7.6
   11.760 | 1  |    1.095    0.016    0.298 |     -3.8    -73.5      9.1
   11.760 | 2  |    0.850   -0.421   -0.919 |   -149.1    -50.5   -158.5
   11.760 | 3  |    0.965    0.027    0.253 |     -6.2    -76.4   -157.7
   11.760 | 4  |    1.008   -0.024   -0.067 |   -113.4    -84.7    -81.6
   11.760 | 5  |    0.983   -0.198   -0.175 |   -144.2    -75.1     -9.4
   11.795 | 1  |    1.127    0.231    0.236 |      3.0    -74.3      3.8
   11.795 | 2  |    0.880   -0.650   -1.112 |   -148.2    -47.6   -158.0
   11.795 | 3  |    0.961    0.003    0.235 |     -3.8    -76.1   -160.2
   11.795 | 4  |    0.976   -0.058    0.075 |    -94.8    -84.7   -100.3
   11.795 | 5  |    0.981   -0.132   -0.175 |   -144.2    -74.9     -8.1
   11.829 | 1  |    1.316    0.250    0.214 |     12.0    -75.4     -3.9
   11.829 | 2  |    0.879   -0.685   -1.150 |   -146.6    -43.9   -156.7
   11.829 | 3  |    1.033   -0.060    0.209 |     -3.7    -76.1   -160.0
   11.829 | 4  |    0.996    0.035    0.103 |    -68.9    -84.8   -126.2
   11.829 | 5  |    0.986   -0.175   -0.262 |   -145.5    -74.0     -4.5
   11.863 | 1  |    1.434    0.223    0.239 |     25.2    -76.1    -16.0
   11.863 | 2  |    0.980   -0.542   -0.986 |   -144.9    -39.4   -154.5
   11.863 | 3  |    1.046   -0.110    0.202 |     -5.2    -76.1   -158.1
   11.863 | 4  |    1.003   -0.063    0.070 |    -57.9    -84.6   -139.4
   11.863 | 5  |    0.999   -0.215   -0.291 |   -146.5    -72.6     -1.8
   11.897 | 1  |    1.422    0.088    0.301 |     33.1    -75.7    -23.2
   11.897 | 2  |    0.979   -0.440   -0.857 |   -144.0    -37.8   -151.9
   11.897 | 3  |    1.043   -0.079    0.252 |     -7.6    -76.0   -155.1
   11.897 | 4  |    1.021   -0.079   -0.006 |    -63.3    -84.4   -133.6
   11.897 | 5  |    1.018   -0.167   -0.278 |   -147.2    -71.4      1.2
   11.931 | 1  |    1.369    0.062    0.326 |     40.1    -74.9    -29.5
   11.931 | 2  |    0.923   -0.363   -0.764 |   -143.7    -36.9   -147.7
   11.931 | 3  |    1.058   -0.002    0.297 |     -6.7    -75.7   -155.7
   11.931 | 4  |    1.023   -0.088   -0.019 |    -71.7    -84.2   -125.0
   11.931 | 5  |    1.011   -0.385   -0.305 |   -143.6    -69.7     -0.5
   11.965 | 1  |    1.251    0.032    0.318 |     48.5    -73.2    -37.0
   11.965 | 2  |    0.855   -0.277   -0.634 |   -143.8    -37.1   -144.0
   11.965 | 3  |    1.064    0.010    0.301 |     -4.7    -75.2   -157.4
   11.965 | 4  |    1.018   -0.083   -0.010 |    -77.2    -84.1   -119.6
   11.965 | 5  |    1.032   -0.295   -0.259 |   -139.7    -68.5     -2.6
   11.999 | 1  |    1.162    0.030    0.306 |     52.2    -72.3    -40.2
   11.999 | 2  |    0.803   -0.245   -0.545 |   -143.8    -38.3   -140.4
   11.999 | 3  |    1.068   -0.048    0.204 |     -4.5    -75.3   -157.5
   11.999 | 4  |    1.019   -0.083   -0.032 |    -82.0    -84.0   -114.9
   11.999 | 5  |    0.997   -0.305   -0.288 |   -137.2    -67.5     -5.1
   12.033 | 1  |    0.993    0.043    0.269 |     57.8    -70.8    -44.8
   12.033 | 2  |    0.730   -0.218   -0.436 |   -143.2    -41.4   -136.2
   12.033 | 3  |    1.058   -0.073    0.150 |     -6.0    -75.9   -155.2
   12.033 | 4  |    1.015   -0.056   -0.051 |    -90.2    -84.1   -106.4
   12.033 | 5  |    0.954   -0.271   -0.311 |   -135.8    -66.7     -7.8
   12.068 | 1  |    0.899    0.021    0.234 |     61.5    -70.0    -47.6
   12.068 | 2  |    0.676   -0.234   -0.349 |   -141.1    -45.2   -134.6
   12.068 | 3  |    1.006   -0.028    0.238 |     -7.0    -76.5   -154.7
   12.068 | 4  |    1.011   -0.069   -0.007 |    -91.7    -84.2   -104.8
   12.068 | 5  |    0.926   -0.270   -0.327 |   -134.5    -65.6    -11.4
   12.102 | 1  |    0.793    0.056    0.186 |     66.7    -68.5    -52.6
   12.102 | 2  |    0.501   -0.244   -0.291 |   -136.2    -49.6   -134.4
   12.102 | 3  |    0.981   -0.026    0.322 |     -6.8    -76.0   -155.0
   12.102 | 4  |    1.010   -0.037   -0.011 |    -90.3    -84.4   -105.7
   12.102 | 5  |    0.910   -0.274   -0.329 |   -133.2    -64.8    -14.5
   12.137 | 1  |    0.704    0.171    0.115 |     74.5    -66.5    -56.6
   12.137 | 2  |    0.494   -0.201   -0.242 |   -133.8    -51.2   -134.1
   12.137 | 3  |    0.963   -0.061    0.252 |     -7.0    -75.3   -155.0
   12.137 | 4  |    1.002   -0.038    0.007 |    -88.9    -84.7   -106.5
   12.137 | 5  |    0.929   -0.212   -0.335 |   -132.5    -64.4    -17.3
   12.171 | 1  |    0.684    0.271    0.037 |     81.1    -63.9    -61.1
   12.171 | 2  |    0.521   -0.253   -0.212 |   -129.8    -54.4   -134.7
   12.171 | 3  |    0.970   -0.098    0.176 |     -9.0    -75.5   -153.1
   12.171 | 4  |    1.011   -0.050    0.039 |    -81.2    -84.8   -114.3
   12.171 | 5  |    0.933   -0.134   -0.331 |   -132.8    -64.7    -18.1
   12.205 | 1  |    0.672    0.344   -0.045 |     89.4    -59.9    -66.1
   12.205 | 2  |    0.540   -0.315   -0.217 |   -124.8    -55.7   -135.2
   12.205 | 3  |    0.963   -0.092    0.204 |    -11.6    -75.7   -150.5
   12.205 | 4  |    0.999   -0.055    0.029 |    -75.9    -84.8   -120.2
   12.205 | 5  |    0.962   -0.054   -0.320 |   -134.8    -66.3    -18.5
   12.240 | 1  |    0.630    0.380   -0.116 |     94.9    -56.8    -69.1
   12.240 | 2  |    0.543   -0.341   -0.169 |   -121.3    -56.7   -135.8
   12.240 | 3  |    0.956   -0.102    0.241 |    -12.8    -75.5   -149.2
   12.240 | 4  |    1.008   -0.059    0.027 |    -72.7    -84.9   -123.3
   12.240 | 5  |    1.003    0.022   -0.291 |   -136.8    -68.2    -18.5
   12.274 | 1  |    0.590    0.429   -0.175 |    101.7    -52.1    -72.2
   12.274 | 2  |    0.615   -0.378   -0.127 |   -117.2    -57.9   -136.4
   12.274 | 3  |    0.951   -0.119    0.239 |    -15.0    -75.1   -146.9
   12.274 | 4  |    1.007   -0.032    0.012 |    -69.3    -85.0   -124.7
   12.274 | 5  |    0.935   -0.103   -0.376 |   -138.5    -70.0    -19.2
   12.309 | 1  |    0.545    0.436   -0.217 |    106.1    -48.6    -73.8
   12.309 | 2  |    0.629   -0.435   -0.103 |   -113.8    -58.5   -137.5
   12.309 | 3  |    0.945   -0.109    0.204 |    -16.5    -74.9   -145.3
   12.309 | 4  |    1.018    0.001   -0.018 |    -72.7    -85.2   -110.6
   12.309 | 5  |    0.925   -0.094   -0.474 |   -143.9    -70.1    -16.0
   12.343 | 1  |    0.496    0.459   -0.255 |    111.2    -43.9    -74.9
   12.343 | 2  |    0.670   -0.448   -0.087 |   -109.7    -59.2   -138.9
   12.343 | 3  |    0.972   -0.107    0.194 |    -17.9    -74.9   -143.4
   12.343 | 4  |    1.026   -0.025    0.118 |    -78.6    -85.3    -69.5
   12.343 | 5  |    0.969   -0.340   -0.216 |   -144.5    -70.5    -15.7
   12.378 | 1  |    0.424    0.528   -0.302 |    114.4    -40.0    -75.1
   12.378 | 2  |    0.704   -0.486   -0.087 |   -107.1    -59.6   -139.9
   12.378 | 3  |    0.981   -0.082    0.203 |    -19.1    -74.9   -142.7
   12.378 | 4  |    1.001   -0.019    0.020 |     80.3    -85.3      7.1
   12.378 | 5  |    1.104   -0.328   -0.087 |   -138.4    -71.6    -21.2
   12.412 | 1  |    0.385    0.582   -0.358 |    117.1    -36.2    -74.8
   12.412 | 2  |    0.770   -0.457   -0.033 |   -104.6    -60.2   -140.6
   12.412 | 3  |    1.011   -0.030    0.202 |    -18.7    -75.1   -143.0
   12.412 | 4  |    1.011    0.038    0.006 |     99.7    -85.1     40.5
   12.412 | 5  |    1.016   -0.277   -0.156 |   -135.5    -72.7    -24.1
   12.446 | 1  |    0.296    0.594   -0.399 |    120.4    -31.6    -74.4
   12.446 | 2  |    0.865   -0.497    0.037 |   -100.0    -61.6   -143.2
   12.446 | 3  |    0.980    0.018    0.196 |    -16.3    -75.5   -145.6
   12.446 | 4  |    1.022    0.061   -0.040 |    102.9    -84.7     43.1
   12.446 | 5  |    0.993   -0.085   -0.265 |   -139.7    -74.2    -20.2
   12.480 | 1  |    0.266    0.626   -0.463 |    123.2    -28.4    -74.1
   12.480 | 2  |    0.860   -0.568    0.031 |    -95.8    -62.1   -146.2
   12.480 | 3  |    0.976    0.005    0.251 |    -14.3    -75.6   -147.7
   12.480 | 4  |    1.022    0.069   -0.099 |    111.6    -83.8     37.5
   12.480 | 5  |    1.015   -0.200   -0.250 |   -141.6    -74.8    -18.4
   12.514 | 1  |    0.276    0.860   -0.594 |    127.2    -25.0    -73.9
   12.514 | 2  |    0.927   -0.592    0.036 |    -91.6    -63.0   -149.1
   12.514 | 3  |    1.003    0.007    0.134 |    -11.7    -75.4   -150.5
   12.514 | 4  |    1.022    0.104   -0.080 |    112.5    -83.0     37.5
   12.514 | 5  |    1.011   -0.269   -0.187 |   -139.9    -75.3    -21.3
   12.548 | 1  |    0.323    0.803   -0.697 |    130.4    -23.2    -73.8
   12.548 | 2  |    1.034   -0.548    0.062 |    -89.7    -64.2   -150.1
   12.548 | 3  |    1.030    0.064    0.220 |     -9.0    -75.6   -153.4
   12.548 | 4  |    1.003    0.127   -0.043 |    109.6    -82.2     40.4
   12.548 | 5  |    1.005   -0.185   -0.176 |   -138.1    -76.4    -22.9
   12.583 | 1  |    0.289    0.856   -0.815 |    134.5    -20.9    -73.7
   12.583 | 2  |    1.130   -0.449    0.093 |    -87.9    -66.0   -151.2
   12.583 | 3  |    0.984    0.093    0.204 |     -4.0    -76.2   -158.8
   12.583 | 4  |    1.002    0.073    0.050 |    103.1    -81.7     46.2
   12.583 | 5  |    0.998   -0.083   -0.119 |   -138.3    -77.7    -22.8
   12.617 | 1  |    0.278    0.836   -0.897 |    137.0    -19.2    -73.8
   12.617 | 2  |    1.101   -0.364    0.117 |    -84.8    -68.0   -153.5
   12.617 | 3  |    0.963    0.067    0.210 |     -0.8    -76.6   -162.4
   12.617 | 4  |    0.980   -0.061    0.126 |     97.6    -82.1     50.8
   12.617 | 5  |    0.998   -0.088   -0.020 |   -137.2    -79.8    -24.2
   12.651 | 1  |    0.307    0.792   -0.901 |    138.6    -18.0    -73.7
   12.651 | 2  |    1.096   -0.337    0.111 |    -84.0    -68.6   -154.2
   12.651 | 3  |    1.003    0.055    0.275 |      1.5    -76.5   -165.1
   12.651 | 4  |    0.937   -0.190   -0.025 |    112.4    -83.2     35.3
   12.651 | 5  |    1.038   -0.102   -0.062 |   -134.7    -80.9    -27.0
   12.686 | 1  |    0.239    0.723   -0.873 |    139.6    -17.1    -73.2
   12.686 | 2  |    1.053   -0.301    0.085 |    -83.6    -69.7   -154.7
   12.686 | 3  |    1.048    0.105    0.320 |      4.4    -76.0   -168.3
   12.686 | 4  |    1.139   -0.121   -0.061 |    141.5    -83.0      6.1
   12.686 | 5  |    1.037   -0.104   -0.059 |   -132.0    -81.7    -29.8
   12.720 | 1  |    0.208    0.653   -0.854 |    140.1    -16.5    -72.9
   12.720 | 2  |    1.011   -0.286    0.035 |    -84.1    -70.3   -154.4
   12.720 | 3  |    1.065    0.107    0.324 |      7.4    -75.4   -171.4
   12.720 | 4  |    1.045   -0.345   -0.118 |   -161.5    -81.9    -48.7
   12.720 | 5  |    1.015   -0.126   -0.061 |   -129.5    -82.1    -32.1
   12.755 | 1  |    0.190    0.615   -0.812 |    140.9    -15.6    -73.0
   12.755 | 2  |    0.983   -0.297   -0.008 |    -86.0    -70.8   -153.0
   12.755 | 3  |    0.963    0.035    0.260 |      8.9    -74.8   -172.9
   12.755 | 4  |    0.974   -0.026   -0.207 |   -151.9    -79.9    -59.4
   12.755 | 5  |    1.019   -0.109   -0.069 |   -127.3    -82.2    -34.0
   12.789 | 1  |    0.203    0.608   -0.704 |    141.1    -15.1    -73.1
   12.789 | 2  |    0.913   -0.271   -0.034 |    -89.3    -71.2   -150.5
   12.789 | 3  |    0.927    0.044    0.252 |      9.2    -74.5   -173.2
   12.789 | 4  |    0.875    0.146   -0.160 |   -151.7    -78.7    -61.2
   12.789 | 5  |    0.997   -0.169   -0.033 |   -123.9    -82.0    -36.9
   12.823 | 1  |    0.190    0.624   -0.592 |    139.8    -15.0    -73.1
   12.823 | 2  |    0.863   -0.200   -0.034 |    -90.7    -71.8   -149.5
   12.823 | 3  |    0.858    0.077    0.281 |     10.9    -73.9   -174.9
   12.823 | 4  |    0.847    0.092    0.030 |   -158.9    -80.5    -59.8
   12.823 | 5  |    0.998   -0.030    0.027 |   -120.0    -82.5    -40.1
   12.857 | 1  |    0.149    0.658   -0.614 |    138.4    -14.4    -73.0
   12.857 | 2  |    0.816   -0.207   -0.079 |    -93.5    -72.2   -147.3
   12.857 | 3  |    0.830    0.069    0.298 |     11.3    -73.3   -175.5
   12.857 | 4  |    1.327    0.915   -0.365 |   -171.3    -83.3    -47.2
   12.857 | 5  |    1.068    0.017   -0.025 |   -125.2    -83.2    -35.3
   12.891 | 1  |    0.324    0.662   -0.657 |    137.5    -14.6    -73.2
   12.891 | 2  |    0.897   -0.265   -0.069 |    -95.6    -72.0   -145.4
   12.891 | 3  |    1.126    0.071    0.356 |     11.4    -73.0   -175.6
   12.891 | 4  |    0.995    0.832   -0.070 |    120.7    -80.3     21.3
   12.891 | 5  |    1.001   -0.134   -0.188 |   -135.5    -83.0    -26.7
   12.926 | 1  |    0.389    0.670   -0.793 |    137.4    -16.7    -73.3
   12.926 | 2  |    0.975   -0.423   -0.130 |    -96.3    -71.7   -144.8
   12.926 | 3  |    1.181   -0.142    0.230 |      8.3    -73.5   -172.5
   12.926 | 4  |    1.069   -0.034    0.163 |    109.2    -80.5     33.0
   12.926 | 5  |    1.058   -0.145   -0.263 |   -142.7    -81.6    -20.8
   12.960 | 1  |    0.349    0.711   -0.824 |    137.6    -17.4    -73.5
   12.960 | 2  |    0.979   -0.577   -0.140 |    -98.7    -70.2   -142.7
   12.960 | 3  |    0.947   -0.143    0.212 |      2.4    -74.1   -166.7
   12.960 | 4  |    0.942   -0.196    0.033 |     94.1    -83.6     47.6
   12.960 | 5  |    1.035   -0.042   -0.175 |   -147.9    -81.4    -15.8
   12.994 | 1  |    0.461    0.665   -0.778 |    138.1    -18.6    -74.5
   12.994 | 2  |    1.079   -0.456   -0.039 |   -100.4    -69.7   -140.8
   12.994 | 3  |    0.905    0.123    0.172 |      2.3    -74.9   -166.8
   12.994 | 4  |    0.991   -0.043   -0.055 |     95.1    -83.7     44.4
   12.994 | 5  |    1.018   -0.078   -0.105 |   -148.1    -81.7    -16.5
   13.028 | 1  |    0.473    0.614   -0.743 |    138.4    -20.0    -75.0
   13.028 | 2  |    1.074   -0.282    0.039 |    -98.7    -70.5   -142.3
   13.028 | 3  |    0.973    0.230    0.230 |      8.9    -75.4   -173.3
   13.028 | 4  |    1.008   -0.069   -0.035 |    100.9    -84.3     35.6
   13.028 | 5  |    1.017   -0.106   -0.006 |   -141.1    -82.1    -21.6
   13.061 | 1  |    0.377    0.611   -0.731 |    138.4    -20.7    -75.3
   13.061 | 2  |    0.934   -0.218    0.036 |    -96.2    -71.1   -144.7
   13.061 | 3  |    1.017    0.139    0.323 |     14.4    -74.9   -178.5
   13.061 | 4  |    0.988    0.146   -0.061 |    102.6    -84.1     36.4
   13.061 | 5  |    1.016   -0.082   -0.015 |   -136.2    -82.5    -25.6
   13.096 | 1  |    0.305    0.619   -0.714 |    138.2    -20.2    -75.5
   13.096 | 2  |    0.899   -0.259   -0.020 |    -95.8    -71.2   -145.3
   13.096 | 3  |    1.000   -0.084    0.292 |     11.7    -74.7   -175.5
   13.096 | 4  |    1.012    0.241   -0.031 |    101.2    -83.2     40.2
   13.096 | 5  |    1.015   -0.080   -0.072 |   -135.7    -82.6    -25.9
   13.130 | 1  |    0.293    0.622   -0.674 |    137.7    -19.5    -75.9
   13.130 | 2  |    0.876   -0.288   -0.105 |    -99.4    -70.9   -142.3
   13.130 | 3  |    0.993   -0.055    0.245 |      7.9    -74.8   -171.6
   13.130 | 4  |    0.995    0.042    0.003 |     98.6    -83.2     42.7
   13.130 | 5  |    1.035    0.000   -0.068 |   -140.0    -82.8    -21.7
   13.164 | 1  |    0.245    0.605   -0.617 |    136.3    -19.1    -76.4
   13.164 | 2  |    0.729   -0.353   -0.187 |   -103.8    -70.1   -138.3
   13.164 | 3  |    0.977    0.092    0.236 |      8.6    -74.8   -172.1
   13.164 | 4  |    0.997   -0.027   -0.047 |    101.7    -83.8     39.0
   13.164 | 5  |    1.025   -0.061   -0.066 |   -142.0    -82.9    -19.9
   13.199 | 1  |    0.246    0.577   -0.553 |    134.7    -20.0    -76.5
   13.199 | 2  |    0.478   -0.409   -0.243 |   -107.8    -68.0   -132.9
   13.199 | 3  |    1.019    0.108    0.231 |     10.8    -74.8   -174.3
   13.199 | 4  |    1.018    0.077   -0.106 |    111.3    -83.6     30.7
   13.199 | 5  |    1.031   -0.070   -0.117 |   -143.5    -82.8    -18.8
   13.234 | 1  |    0.143    0.442   -0.464 |    132.4    -23.0    -75.7
   13.234 | 2  |    0.373   -0.152   -0.213 |   -113.2    -68.9   -128.4
   13.234 | 3  |    1.005    0.093    0.237 |     13.1    -75.0   -176.6
   13.234 | 4  |    1.022    0.185   -0.066 |    110.6    -83.0     31.6
   13.234 | 5  |    1.032   -0.066   -0.119 |   -145.4    -82.5    -17.4
   13.268 | 1  |    0.073    0.352   -0.438 |    131.6    -26.5    -74.9
   13.268 | 2  |    0.290    0.232   -0.069 |   -128.0    -77.0   -111.6
   13.268 | 3  |    0.951    0.002    0.268 |     12.2    -74.9   -176.1
   13.268 | 4  |    1.002    0.086   -0.026 |    107.5    -82.9     34.7
   13.268 | 5  |    1.021   -0.046   -0.068 |   -145.8    -82.6    -17.3
   13.302 | 1  |    0.097    0.334   -0.397 |    130.8    -32.8    -74.6
   13.302 | 2  |    0.483    0.323   -0.001 |    135.5    -81.4    -15.5
   13.302 | 3  |    0.931   -0.016    0.278 |      8.9    -74.5   -173.4
   13.302 | 4  |    1.007   -0.033   -0.028 |    106.1    -83.5     34.0
   13.302 | 5  |    1.015   -0.060   -0.064 |   -145.5    -82.8    -18.1
   13.336 | 1  |    0.303    0.284   -0.348 |    131.0    -39.5    -76.4
   13.336 | 2  |    0.742    0.370    0.068 |    104.4    -75.1     16.7
   13.336 | 3  |    0.973    0.046    0.255 |      8.6    -74.4   -173.7
   13.336 | 4  |    1.011    0.038   -0.060 |    108.7    -83.8     31.2
   13.336 | 5  |    1.027   -0.081   -0.109 |   -144.7    -82.6    -19.5
   13.371 | 1  |    0.350    0.251   -0.323 |    132.6    -48.4    -83.5
   13.371 | 2  |    0.933    0.417    0.137 |     93.6    -66.6     29.4
   13.371 | 3  |    1.019    0.038    0.211 |      9.4    -74.6   -174.9
   13.371 | 4  |    1.001    0.096   -0.022 |    106.9    -83.7     32.9
   13.371 | 5  |    1.025   -0.094   -0.125 |   -144.8    -82.2    -19.8
   13.405 | 1  |    0.663    0.071   -0.250 |    140.6    -55.9    -94.7
   13.405 | 2  |    0.894    0.567    0.125 |     89.9    -60.0     34.3
   13.405 | 3  |    1.022   -0.002    0.202 |      9.2    -75.1   -174.9
   13.405 | 4  |    1.001    0.078    0.020 |    100.6    -83.7     38.7
   13.405 | 5  |    1.026   -0.064   -0.101 |   -145.8    -82.1    -19.0
   13.439 | 1  |    0.979   -0.192   -0.205 |    154.6    -64.7   -113.4
   13.439 | 2  |    0.858    0.714    0.179 |     88.0    -53.1     37.3
   13.439 | 3  |    1.029   -0.036    0.214 |      7.7    -75.4   -173.6
   13.439 | 4  |    1.008    0.101    0.008 |     94.4    -83.6     45.7
   13.439 | 5  |    1.025   -0.059   -0.078 |   -146.0    -82.1    -18.8
   13.474 | 1  |    0.983   -0.775   -0.101 |   -161.4    -70.0   -163.0
   13.474 | 2  |    0.734    0.968    0.177 |     86.4    -43.5     39.4
   13.474 | 3  |    0.995   -0.044    0.254 |      4.8    -75.6   -170.8
   13.474 | 4  |    0.987    0.049    0.012 |     92.0    -83.7     48.5
   13.474 | 5  |    1.024   -0.057   -0.093 |   -147.2    -82.1    -17.8
   13.508 | 1  |    0.967   -0.938   -0.145 |   -134.4    -63.9    166.4
   13.508 | 2  |    1.088    0.931    0.063 |     87.8    -39.3     37.1
   13.508 | 3  |    0.948   -0.005    0.256 |      3.8    -75.4   -169.8
   13.508 | 4  |    0.986    0.028    0.000 |     91.2    -84.0     49.4
   13.508 | 5  |    1.024   -0.090   -0.118 |   -147.4    -81.8    -17.7
   13.542 | 1  |    0.921   -0.911   -0.259 |   -121.3    -52.6    149.6
   13.542 | 2  |    1.258    0.862    0.023 |     88.5    -38.0     34.8
   13.542 | 3  |    0.960    0.045    0.238 |      5.3    -75.3   -170.9
   13.542 | 4  |    0.980    0.083    0.001 |     92.9    -84.0     48.1
   13.542 | 5  |    1.018   -0.054   -0.086 |   -148.4    -81.7    -16.5
   13.576 | 1  |    1.032   -0.942   -0.108 |   -115.5    -46.3    141.4
   13.576 | 2  |    1.078    0.818   -0.026 |     87.9    -37.7     34.6
   13.576 | 3  |    0.979    0.084    0.224 |      7.8    -75.3   -173.1
   13.576 | 4  |    0.995    0.092    0.035 |     92.0    -83.8     49.4
   13.576 | 5  |    1.010   -0.042   -0.060 |   -149.5    -82.0    -15.7
   13.611 | 1  |    0.917   -0.936    0.003 |   -110.6    -39.8    132.7
   13.611 | 2  |    1.026    0.757    0.027 |     87.4    -37.8     34.0
   13.611 | 3  |    0.996    0.078    0.239 |     10.7    -75.1   -175.5
   13.611 | 4  |    0.984    0.076    0.079 |     89.7    -83.8     51.8
   13.611 | 5  |    1.013   -0.033   -0.084 |   -151.3    -82.1    -13.2
   13.646 | 1  |    0.806   -0.929   -0.042 |   -106.2    -35.5    128.8
   13.646 | 2  |    1.017    0.765    0.055 |     86.5    -37.6     33.9
   13.646 | 3  |    0.992    0.063    0.222 |     12.0    -75.1   -176.4
   13.646 | 4  |    0.968    0.087    0.128 |     85.9    -83.8     55.7
   13.646 | 5  |    1.023   -0.057   -0.149 |   -155.1    -81.7    -11.0
   13.680 | 1  |    0.813   -0.980   -0.006 |   -104.2    -31.7    127.0
   13.680 | 2  |    0.964    0.712    0.111 |     85.3    -37.5     34.8
   13.680 | 3  |    0.994    0.070    0.202 |     13.3    -75.3   -177.5
   13.680 | 4  |    1.002    0.142    0.109 |     86.2    -83.6     55.9
   13.680 | 5  |    1.019   -0.085   -0.187 |   -156.6    -81.2    -10.0
   13.714 | 1  |    0.743   -0.983   -0.053 |   -101.7    -27.3    126.7
   13.714 | 2  |    0.673    0.916    0.254 |     82.6    -34.9     36.9
   13.714 | 3  |    0.976    0.108    0.171 |     15.5    -75.7   -179.9
   13.714 | 4  |    1.055    0.104    0.079 |     95.8    -83.5     46.4
   13.714 | 5  |    1.033   -0.048   -0.186 |   -159.0    -80.6     -8.3
   13.749 | 1  |    0.778   -0.945   -0.067 |   -100.3    -25.2    127.6
   13.749 | 2  |    0.341    1.117    0.306 |     80.2    -29.8     37.5
   13.749 | 3  |    1.001    0.095    0.184 |     17.8    -76.2    177.5
   13.749 | 4  |    1.125    0.130   -0.042 |    119.7    -83.0     23.8
   13.749 | 5  |    1.029   -0.045   -0.170 |   -160.7    -80.5     -7.0
   13.783 | 1  |    0.722   -0.994   -0.037 |    -97.3    -23.1    128.1
   13.783 | 2  |    0.339    1.204    0.203 |     80.0    -23.2     31.8
   13.783 | 3  |    1.068    0.081    0.248 |     19.3    -76.5    175.7
   13.783 | 4  |    1.129    0.069   -0.118 |    136.3    -82.3      8.5
   13.783 | 5  |    1.043    0.004   -0.119 |   -162.6    -80.7     -5.2
   13.817 | 1  |    0.769   -0.963   -0.189 |    -95.8    -22.0    128.9
   13.817 | 2  |    0.693    1.148    0.065 |     80.9    -21.6     23.9
   13.817 | 3  |    1.068    0.081    0.299 |     19.5    -76.6    175.3
   13.817 | 4  |    1.087    0.030   -0.088 |    149.8    -81.7     -3.3
   13.817 | 5  |    1.035   -0.037   -0.133 |   -162.7    -80.9     -5.2
   13.851 | 1  |    1.051   -0.918   -0.190 |    -94.4    -23.4    126.7
   13.851 | 2  |    0.923    0.964   -0.013 |     81.6    -22.1     17.1
   13.851 | 3  |    1.038    0.040    0.314 |     18.4    -76.3    176.1
   13.851 | 4  |    1.004    0.113   -0.061 |    148.6    -81.8     -1.2
   13.851 | 5  |    1.029   -0.016   -0.103 |   -162.0    -81.0     -5.7
   13.885 | 1  |    0.624   -0.935   -0.067 |    -90.5    -23.7    121.0
   13.885 | 2  |    0.808    0.932    0.024 |     81.0    -23.4     13.3
   13.885 | 3  |    1.017   -0.017    0.304 |     15.0    -75.9    179.7
   13.885 | 4  |    0.969    0.144   -0.078 |    136.4    -82.4     10.8
   13.885 | 5  |    1.006   -0.028   -0.094 |   -161.8    -81.2     -5.8
   13.919 | 1  |    0.581   -0.971    0.038 |    -87.6    -23.0    116.1
   13.919 | 2  |    0.546    0.821    0.050 |     80.3    -23.6     12.5
   13.919 | 3  |    0.953   -0.001    0.229 |     12.1    -75.9   -177.1
   13.919 | 4  |    1.030    0.117   -0.041 |    103.5    -83.0     41.2
   13.919 | 5  |    1.006   -0.078   -0.115 |   -159.6    -81.1     -7.9
   13.953 | 1  |    0.698   -0.942   -0.035 |    -85.3    -23.3    113.6
   13.953 | 2  |    0.415    0.732    0.092 |     79.3    -23.4     11.8
   13.953 | 3  |    0.943    0.079    0.203 |     11.9    -76.1   -176.9
   13.953 | 4  |    1.027    0.044   -0.005 |     73.9    -82.9     69.1
   13.953 | 5  |    1.022   -0.071   -0.131 |   -157.0    -80.8    -10.5
   13.987 | 1  |    0.719   -0.940   -0.129 |    -85.3    -24.2    114.4
   13.987 | 2  |    0.421    0.778    0.065 |     79.0    -23.2     11.2
   13.987 | 3  |    0.945    0.111    0.188 |     13.3    -76.3   -178.5
   13.987 | 4  |    1.001    0.001    0.034 |     41.4    -81.9    100.5
   13.987 | 5  |    1.019   -0.047   -0.134 |   -156.7    -80.5    -10.9
   14.021 | 1  |    0.750   -0.935   -0.186 |    -86.4    -25.9    117.1
   14.021 | 2  |    0.501    0.831   -0.047 |     80.4    -23.7     10.5
   14.021 | 3  |    0.941    0.105    0.219 |     15.5    -76.3    179.3
   14.021 | 4  |    0.990    0.012    0.024 |     28.7    -80.8    112.3
   14.021 | 5  |    1.013   -0.034   -0.100 |   -157.4    -80.5    -10.7
