nvidia@nvidia-desktop:~/Desktop$ python3 6imu.py
IMU 0 initialized on TCA Channel 0
IMU 1 initialized on TCA Channel 1
IMU 2 initialized on TCA Channel 2
IMU 3 initialized on TCA Channel 3
IMU 4 initialized on TCA Channel 4
IMU 5 initialized on TCA Channel 5

Starting data stream (50Hz)... Press Ctrl+C to stop.

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
  13.832 | 4  |         Comm Error         |            -           
  13.832 | 5  |    0.982   -0.032    0.192 |    -9.6   -77.0    56.3
  13.870 | 0  |    0.639    0.098   -0.793 |   174.1   -39.2   169.9
  13.870 | 1  |         Comm Error         |            -           
  13.870 | 2  |    0.659   -0.765    0.110 |   -82.7   -39.0   -45.4
  13.870 | 3  |         Comm Error         |            -           
  13.870 | 4  |         Comm Error         |            -           
  13.870 | 5  |    0.983   -0.033    0.187 |    -9.7   -77.1    56.5
  13.911 | 0  |    0.673    0.109   -0.804 |   172.4   -39.5   169.5
  13.911 | 1  |         Comm Error         |            -           
  13.911 | 2  |    0.558   -0.843    0.070 |   -83.9   -35.6   -44.0
  13.911 | 3  |         Comm Error         |            -           
  13.911 | 4  |         Comm Error         |            -           
  13.911 | 5  |    0.973   -0.034    0.210 |    -9.6   -77.1    56.6
  13.948 | 0  |    0.676    0.188   -0.787 |   170.1   -40.1   169.2
  13.948 | 1  |         Comm Error         |            -           
  13.948 | 2  |    0.542   -0.862    0.033 |   -85.0   -32.6   -42.1
  13.948 | 3  |         Comm Error         |            -           
  13.948 | 4  |         Comm Error         |            -           
  13.948 | 5  |    0.979   -0.030    0.233 |    -9.1   -76.9    56.0
  13.986 | 0  |    0.628    0.156   -0.646 | -14343355789201695285919524466572943949824.0     nan     nan
  13.986 | 1  |         Comm Error         |            -           
  13.986 | 2  |    0.504   -0.840    0.008 |   -86.5   -30.7   -40.8
  13.986 | 3  |         Comm Error         |            -           
  13.986 | 4  |         Comm Error         |            -           
  13.986 | 5  |    0.980   -0.034    0.218 |    -8.5   -76.7    55.7
  14.025 | 0  |    0.779    0.176   -1.028 |   167.8   -42.0     nan
  14.025 | 1  |         Comm Error         |            -           
  14.025 | 2  |    0.446   -0.897    0.010 |   -87.9   -27.8   -39.9
  14.025 | 3  |         Comm Error         |            -           
  14.025 | 4  |         Comm Error         |            -           
  14.025 | 5  |    0.982   -0.031    0.203 |    -7.8   -76.7    55.0
  14.063 | 0  |    0.525    0.119   -0.556 |   167.5   -43.5   165.0
  14.063 | 1  |         Comm Error         |            -           
  14.063 | 2  |    0.440   -0.923   -0.012 |   -89.7   -25.2   -38.4
  14.063 | 3  |         Comm Error         |            -           
  14.063 | 4  |         Comm Error         |            -           
  14.063 | 5  |    0.984   -0.026    0.210 |    -6.9   -76.6    54.1
  14.102 | 0  |    0.691    0.098   -0.735 |   167.5   -43.1   163.6
  14.102 | 1  |         Comm Error         |            -           
  14.102 | 2  |    0.430   -0.924   -0.030 |   -91.3   -23.4   -36.8
  14.102 | 3  |         Comm Error         |            -           
  14.102 | 4  |         Comm Error         |            -           
  14.102 | 5  |    0.980   -0.028    0.209 |    -6.4   -76.6    53.7
  14.140 | 0  |         Comm Error         |            -           
  14.140 | 1  |         Comm Error         |            -           
  14.140 | 2  |    0.431   -0.930   -0.037 |   -92.6   -21.7   -35.6
  14.140 | 3  |         Comm Error         |            -           
  14.140 | 4  |         Comm Error         |            -           
  14.140 | 5  |    0.979   -0.029    0.212 |    -6.3   -76.6    53.5
  14.180 | 0  |    0.732    0.134   -0.766 |   166.8   -42.5   160.6
  14.180 | 1  |         Comm Error         |            -           
  14.180 | 2  |    0.396   -0.943   -0.048 |   -93.6   -20.1   -34.5
  14.180 | 3  |         Comm Error         |            -           
  14.180 | 4  |         Comm Error         |            -           
  14.180 | 5  |    0.980   -0.027    0.212 |    -6.1   -76.6    53.3
  14.220 | 0  |    0.711    0.140   -0.717 |   167.0   -43.1   159.7
  14.220 | 1  |         Comm Error         |            -           
  14.220 | 2  |    0.393   -0.951   -0.030 |   -94.1   -18.8   -33.5
  14.220 | 3  |         Comm Error         |            -           
  14.220 | 4  |         Comm Error         |            -           
  14.220 | 5  |    0.984   -0.022    0.208 |    -5.9   -76.7    53.1
  14.258 | 0  |    0.696    0.144   -0.695 |   167.1   -43.5   159.1
  14.258 | 1  |         Comm Error         |            -           
  14.258 | 2  |    0.388   -0.980   -0.042 |   -94.6   -17.7   -32.6
  14.258 | 3  |         Comm Error         |            -           
  14.258 | 4  |         Comm Error         |            -           
  14.258 | 5  |    0.980   -0.021    0.219 |    -5.7   -76.6    53.0
  14.296 | 0  |    0.713    0.174   -0.710 |   166.8   -43.5   158.8
  14.296 | 1  |         Comm Error         |            -           
  14.296 | 2  |    0.365   -0.994   -0.053 |   -95.1   -17.0   -32.0
  14.296 | 3  |         Comm Error         |            -           
  14.296 | 4  |         Comm Error         |            -           
  14.296 | 5  |    0.990   -0.022    0.195 |    -5.7   -76.7    53.0
  14.334 | 0  |    0.716    0.189   -0.721 |   166.5   -43.7   158.8
  14.334 | 1  |         Comm Error         |            -           
  14.334 | 2  |    0.362   -0.996   -0.049 |   -95.3   -16.6   -31.5
  14.334 | 3  |         Comm Error         |            -           
  14.334 | 4  |         Comm Error         |            -           
  14.334 | 5  |    0.985   -0.016    0.226 |    -5.5   -76.7    52.9
  14.373 | 0  |    0.696    0.191   -0.694 |   166.2   -43.9   159.0
  14.373 | 1  |         Comm Error         |            -           
  14.373 | 2  |    0.359   -0.985   -0.039 |   -95.3   -16.7   -31.2
  14.373 | 3  |         Comm Error         |            -           
  14.373 | 4  |         Comm Error         |            -           
  14.373 | 5  |    0.986   -0.013    0.221 |    -5.0   -76.6    52.4
  14.412 | 0  |    0.677    0.183   -0.685 |   165.8   -43.8   160.2
  14.412 | 1  |         Comm Error         |            -           
  14.412 | 2  |    0.352   -0.975   -0.063 |   -95.2   -17.1   -31.3
  14.412 | 3  |         Comm Error         |            -           
  14.412 | 4  |         Comm Error         |            -           
  14.412 | 5  |    0.975   -0.020    0.224 |    -4.9   -76.6    52.3
  14.451 | 0  |    0.692    0.182   -0.698 |   165.5   -43.7   159.6
  14.451 | 1  |         Comm Error         |            -           
  14.451 | 2  |    0.336   -0.960   -0.088 |   -95.0   -17.6   -31.8
  14.451 | 3  |         Comm Error         |            -           
  14.451 | 4  |         Comm Error         |            -           
  14.451 | 5  |    0.986   -0.013    0.209 |    -4.7   -76.6    52.1
  14.488 | 0  |    0.695    0.186   -0.701 |   165.5   -43.5   159.8
  14.488 | 1  |         Comm Error         |            -           
  14.488 | 2  |    0.309   -0.960   -0.096 |   -94.9   -18.0   -32.6
  14.488 | 3  |         Comm Error         |            -           
  14.488 | 4  |         Comm Error         |            -           
  14.488 | 5  |    0.980   -0.010    0.219 |    -4.2   -76.7    51.6
  14.526 | 0  |    0.730    0.205   -0.730 |   165.6   -43.5   160.1
  14.526 | 1  |         Comm Error         |            -           
  14.526 | 2  |    0.290   -0.959   -0.085 |   -94.7   -18.1   -33.2
  14.526 | 3  |         Comm Error         |            -           
  14.526 | 4  |         Comm Error         |            -           
  14.526 | 5  |    0.978   -0.017    0.207 |    -4.2   -76.8    51.6
  14.564 | 0  |    0.710    0.196   -0.732 |   165.8   -43.3   160.2
  14.564 | 1  |         Comm Error         |            -           
  14.564 | 2  |    0.268   -0.948   -0.097 |   -94.6   -18.0   -34.0
  14.564 | 3  |         Comm Error         |            -           
  14.564 | 4  |         Comm Error         |            -           
  14.564 | 5  |    0.981   -0.013    0.214 |    -4.1   -76.8    51.5
  14.602 | 0  |    0.707    0.195   -0.725 |   165.9   -43.2   160.3
  14.602 | 1  |         Comm Error         |            -           
  14.602 | 2  |    0.281   -0.942   -0.113 |   -94.7   -18.0   -34.4
  14.602 | 3  |         Comm Error         |            -           
  14.602 | 4  |         Comm Error         |            -           
  14.602 | 5  |    0.981   -0.015    0.208 |    -4.1   -76.9    51.5
  14.641 | 0  |    0.700    0.189   -0.717 |   166.2   -43.3   160.4
  14.641 | 1  |         Comm Error         |            -           
  14.641 | 2  |    0.271   -0.939   -0.118 |   -95.0   -17.8   -34.7
  14.641 | 3  |         Comm Error         |            -           
  14.641 | 4  |         Comm Error         |            -           
  14.641 | 5  |    0.979   -0.017    0.206 |    -4.2   -77.0    51.6
  14.679 | 0  |    0.707    0.175   -0.710 |   166.6   -43.4   160.4
  14.679 | 1  |         Comm Error         |            -           
  14.679 | 2  |    0.266   -0.936   -0.117 |   -95.2   -17.6   -34.9
  14.679 | 3  |         Comm Error         |            -           
  14.679 | 4  |         Comm Error         |            -           
  14.679 | 5  |    0.980   -0.012    0.208 |    -4.1   -77.0    51.5
  14.718 | 0  |    0.692    0.158   -0.714 |   167.1   -43.4   160.3
  14.718 | 1  |         Comm Error         |            -           
  14.718 | 2  |    0.257   -0.940   -0.111 |   -95.5   -17.3   -35.2
  14.718 | 3  |         Comm Error         |            -           
  14.718 | 4  |         Comm Error         |            -           
  14.718 | 5  |    0.983   -0.011    0.215 |    -3.9   -77.0    51.3
  14.756 | 0  |    0.670    0.126   -0.703 |   167.9   -43.3   160.1
  14.756 | 1  |         Comm Error         |            -           
  14.756 | 2  |    0.247   -0.946   -0.100 |   -95.6   -16.9   -35.4
  14.756 | 3  |         Comm Error         |            -           
  14.756 | 4  |         Comm Error         |            -           
  14.756 | 5  |    0.984   -0.011    0.215 |    -3.8   -76.9    51.1
  14.794 | 0  |    0.659    0.090   -0.689 |   169.2   -43.3   159.8
  14.794 | 1  |         Comm Error         |            -           
  14.794 | 2  |    0.245   -0.949   -0.085 |   -95.6   -16.5   -35.5
  14.794 | 3  |         Comm Error         |            -           
  14.794 | 4  |         Comm Error         |            -           
  14.794 | 5  |    0.982   -0.013    0.210 |    -3.7   -76.8    51.0
  14.833 | 0  |    0.668    0.054   -0.692 |   171.1   -43.0   159.6
  14.833 | 1  |         Comm Error         |            -           
  14.833 | 2  |    0.270   -0.954   -0.086 |   -95.6   -16.3   -35.4
  14.833 | 3  |         Comm Error         |            -           
  14.833 | 4  |         Comm Error         |            -           
  14.833 | 5  |    0.980   -0.011    0.213 |    -3.6   -76.8    50.9
  14.871 | 0  |    0.708    0.097   -0.735 |   172.2   -42.5   159.9
  14.871 | 1  |         Comm Error         |            -           
  14.871 | 2  |    0.296   -0.952   -0.087 |   -95.6   -16.4   -35.2
  14.871 | 3  |         Comm Error         |            -           
  14.871 | 4  |         Comm Error         |            -           
  14.871 | 5  |    0.977   -0.016    0.211 |    -3.7   -76.7    50.9
  14.909 | 0  |    0.699    0.116   -0.774 |   173.4   -41.8   160.6
  14.909 | 1  |         Comm Error         |            -           
  14.909 | 2  |    0.298   -0.951   -0.094 |   -95.6   -16.5   -35.0
  14.909 | 3  |         Comm Error         |            -           
  14.909 | 4  |         Comm Error         |            -           
  14.909 | 5  |    0.981   -0.015    0.212 |    -3.8   -76.6    51.0
  14.947 | 0  |    0.708    0.110   -0.788 |   174.5   -41.4   161.4
  14.947 | 1  |         Comm Error         |            -           
  14.947 | 2  |    0.296   -0.956   -0.102 |   -95.6   -16.5   -34.9
  14.947 | 3  |         Comm Error         |            -           
  14.947 | 4  |         Comm Error         |            -           
  14.947 | 5  |    0.983   -0.013    0.221 |    -3.7   -76.6    50.9
  14.985 | 0  |    0.678    0.106   -0.775 |   175.2   -41.2   162.4
  14.985 | 1  |         Comm Error         |            -           
  14.985 | 2  |    0.296   -0.951   -0.103 |   -95.7   -16.6   -35.0
  14.985 | 3  |         Comm Error         |            -           
  14.985 | 4  |         Comm Error         |            -           
  14.985 | 5  |    0.978   -0.006    0.233 |    -3.3   -76.4    50.5
  15.024 | 0  |    0.681    0.096   -0.774 |   175.7   -40.9   163.4
  15.024 | 1  |         Comm Error         |            -           
  15.024 | 2  |    0.283   -0.941   -0.105 |   -95.7   -16.6   -35.0
  15.024 | 3  |         Comm Error         |            -           
  15.024 | 4  |         Comm Error         |            -           
  15.024 | 5  |    0.978   -0.015    0.215 |    -3.3   -76.5    50.5
  15.062 | 0  |    0.665    0.079   -0.778 |   176.0   -40.7   164.4
  15.062 | 1  |         Comm Error         |            -           
  15.062 | 2  |    0.288   -0.945   -0.108 |   -95.7   -16.5   -35.0
  15.062 | 3  |         Comm Error         |            -           
  15.062 | 4  |         Comm Error         |            -           
  15.062 | 5  |    0.983   -0.015    0.215 |    -3.6   -76.5    50.8
  15.100 | 0  |    0.658    0.070   -0.766 |   176.3   -40.6   165.1
  15.100 | 1  |         Comm Error         |            -           
  15.100 | 2  |    0.297   -0.949   -0.108 |   -95.7   -16.5   -35.0
  15.100 | 3  |         Comm Error         |            -           
  15.100 | 4  |         Comm Error         |            -           
  15.100 | 5  |    0.981   -0.015    0.218 |    -3.7   -76.5    50.9
  15.139 | 0  |    0.656    0.073   -0.772 |   176.3   -40.4   166.0
  15.139 | 1  |         Comm Error         |            -           
  15.139 | 2  |    0.285   -0.948   -0.104 |   -95.8   -16.5   -35.0
  15.139 | 3  |         Comm Error         |            -           
  15.139 | 4  |         Comm Error         |            -           
  15.139 | 5  |    0.980   -0.022    0.218 |    -4.1   -76.4    51.3
  15.177 | 0  |    0.670    0.067   -0.789 |   176.3   -40.1   166.8
  15.177 | 1  |         Comm Error         |            -           
  15.177 | 2  |    0.289   -0.949   -0.104 |   -95.8   -16.5   -34.9
  15.177 | 3  |         Comm Error         |            -           
  15.177 | 4  |         Comm Error         |            -           
  15.177 | 5  |    0.981   -0.018    0.221 |    -4.3   -76.4    51.5
  15.215 | 0  |    0.668    0.066   -0.795 |   176.3   -40.0   167.3
  15.215 | 1  |         Comm Error         |            -           
  15.215 | 2  |    0.287   -0.949   -0.102 |   -95.8   -16.6   -34.9
  15.215 | 3  |         Comm Error         |            -           
  15.215 | 4  |         Comm Error         |            -           
  15.215 | 5  |    0.980   -0.016    0.222 |    -4.3   -76.4    51.5
  15.253 | 0  |    0.660    0.059   -0.782 |   176.4   -40.1   167.7
  15.253 | 1  |         Comm Error         |            -           
  15.253 | 2  |    0.281   -0.949   -0.101 |   -95.8   -16.6   -34.9
  15.253 | 3  |         Comm Error         |            -           
  15.253 | 4  |         Comm Error         |            -           
  15.253 | 5  |    0.979   -0.017    0.217 |    -4.3   -76.4    51.6
  15.291 | 0  |    0.672    0.049   -0.782 |   176.4   -40.1   167.9
  15.291 | 1  |         Comm Error         |            -           
  15.291 | 2  |    0.280   -0.948   -0.102 |   -95.8   -16.5   -34.9
  15.291 | 3  |         Comm Error         |            -           
  15.291 | 4  |         Comm Error         |            -           
  15.291 | 5  |    0.981   -0.015    0.217 |    -4.3   -76.4    51.6

----------------------------------------------------------------------------------------
Rel_Time(s)  | ID |  Accel_X  Accel_Y  Accel_Z |    Roll   Pitch     Yaw
----------------------------------------------------------------------------------------
  15.329 | 0  |    0.659    0.040   -0.777 |   176.5   -40.2   168.0
  15.329 | 1  |         Comm Error         |            -           
  15.329 | 2  |    0.282   -0.951   -0.101 |   -95.8   -16.5   -34.9
  15.329 | 3  |         Comm Error         |            -           
  15.329 | 4  |         Comm Error         |            -           
  15.329 | 5  |    0.982   -0.015    0.218 |    -4.3   -76.4    51.7
  15.367 | 0  |    0.647    0.031   -0.763 |   176.7   -40.2   168.1
  15.367 | 1  |         Comm Error         |            -           
  15.367 | 2  |    0.282   -0.949   -0.100 |   -95.8   -16.4   -34.9
  15.367 | 3  |         Comm Error         |            -           
  15.367 | 4  |         Comm Error         |            -           
  15.367 | 5  |    0.980   -0.019    0.215 |    -4.4   -76.5    51.9
  15.405 | 0  |    0.653    0.030   -0.769 |   176.8   -40.2   168.2
  15.405 | 1  |         Comm Error         |            -           
  15.405 | 2  |    0.286   -0.949   -0.100 |   -95.7   -16.4   -34.8
  15.405 | 3  |         Comm Error         |            -           
  15.405 | 4  |         Comm Error         |            -           
  15.405 | 5  |    0.980   -0.021    0.215 |    -4.7   -76.5    52.1
  15.445 | 0  |    0.653    0.036   -0.776 |   176.8   -40.1   168.4
  15.445 | 1  |         Comm Error         |            -           
  15.445 | 2  |    0.284   -0.952   -0.100 |   -95.7   -16.4   -34.8
  15.445 | 3  |         Comm Error         |            -           
  15.445 | 4  |         Comm Error         |            -           
  15.445 | 5  |    0.981   -0.021    0.215 |    -4.9   -76.5    52.5
